concessionaria;ano_do_pnv_snv;rodovia_uf;tipo_pista;sentido;km_m_inicial;latitude_inicial;longitude_inicial;km_m_final;latitude_final;longitude_final
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;6,401;-32,088505;-52,107245;6,600;-32,090236;-52,107725
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;6,601;-32,090236;-52,107725;6,800;-32,091995;-52,108396
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;6,801;-32,091995;-52,108396;7,000;-32,093789;-52,108917
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;7,001;-32,093789;-52,108917;7,200;-32,095598;-52,109285
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;7,201;-32,095598;-52,109285;7,400;-32,097399;-52,109634
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;7,401;-32,097399;-52,109634;7,600;-32,099189;-52,110026
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;7,601;-32,099189;-52,110026;7,800;-32,101011;-52,110402
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;7,801;-32,101011;-52,110402;8,000;-32,102520;-52,110719
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;8,001;-32,102500;-52,110719;8,200;-32,104296;-52,111055
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;8,201;-32,104296;-52,111055;8,400;-32,106092;-52,111112
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;8,401;-32,106092;-52,111112;8,600;-32,107913;-52,111135
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;8,601;-32,107910;-52,111135;8,800;-32,109731;-52,111151
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;8,801;-32,109731;-52,111151;9,000;-32,111196;-52,112718
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;9,001;-32,111196;-52,112718;9,200;-32,112195;-52,114409
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;9,201;-32,112195;-52,114409;9,400;-32,113261;-52,116191
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;9,401;-32,113260;-52,116191;9,600;-32,114414;-52,118194
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;9,601;-32,114414;-52,118194;9,800;-32,115424;-52,119895
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;9,801;-32,115424;-52,119895;10,000;-32,116326;-52,121414
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;10,001;-32,116326;-52,121414;10,200;-32,117356;-52,123154
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;10,201;-32,117356;-52,123154;10,400;-32,118385;-52,124898
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;10,401;-32,118385;-52,124898;10,600;-32,119409;-52,126649
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;10,601;-32,119409;-52,126649;10,800;-32,120435;-52,128366
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;10,801;-32,120435;-52,128366;11,000;-32,121472;-52,130098
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;11,001;-32,121472;-52,130098;11,200;-32,122519;-52,131877
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;11,201;-32,122519;-52,131877;11,400;-32,123593;-52,133677
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;11,401;-32,123593;-52,133677;11,600;-32,124615;-52,135432
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;11,601;-32,124615;-52,135432;11,800;-32,125580;-52,137446
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;11,801;-32,125580;-52,137446;12,000;-32,126116;-52,139165
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;12,001;-32,126116;-52,139165;12,200;-32,126335;-52,141321
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;12,201;-32,126335;-52,141321;12,400;-32,126482;-52,143708
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;12,401;-32,126482;-52,143708;12,600;-32,126573;-52,145639
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;12,601;-32,126573;-52,145639;12,800;-32,126570;-52,145931
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;12,801;-32,126570;-52,145931;13,000;-32,126129;-52,149745
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;13,001;-32,126129;-52,149745;13,200;-32,125398;-52,151299
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;13,201;-32,125398;-52,151299;13,400;-32,124953;-52,151764
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;13,401;-32,124953;-52,151764;13,600;-32,123276;-52,153195
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;13,601;-32,123276;-52,153195;13,800;-32,121085;-52,154275
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;13,801;-32,121085;-52,154275;14,000;-32,118812;-52,155394
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;14,001;-32,118812;-52,155394;14,200;-32,117344;-52,156110
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;14,201;-32,117344;-52,156110;14,400;-32,115267;-52,157133
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;14,401;-32,115267;-52,157133;14,600;-32,113577;-52,157977
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;14,601;-32,113577;-52,157977;14,800;-32,111827;-52,158814
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;14,801;-32,111827;-52,158814;15,000;-32,110465;-52,159483
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;15,001;-32,110465;-52,159483;15,200;-32,108739;-52,160360
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;15,201;-32,108739;-52,160360;15,400;-32,107043;-52,161164
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;15,401;-32,107043;-52,161164;15,600;-32,105285;-52,162035
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;15,601;-32,105285;-52,162035;15,800;-32,103643;-52,162848
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;15,801;-32,103643;-52,162848;16,000;-32,102257;-52,163543
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;16,001;-32,102257;-52,163543;16,200;-32,100544;-52,164379
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;16,201;-32,100544;-52,164379;16,400;-32,098801;-52,165241
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;16,401;-32,098801;-52,165241;16,600;-32,097085;-52,166057
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;16,601;-32,097085;-52,166057;16,800;-32,095364;-52,166870
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;16,801;-32,095364;-52,166870;17,000;-32,093941;-52,167804
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;17,001;-32,093941;-52,167804;17,200;-32,092679;-52,169188
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;17,201;-32,092679;-52,169188;17,400;-32,091779;-52,170999
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;17,401;-32,091779;-52,170999;17,600;-32,091154;-52,173209
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;17,601;-32,091154;-52,173209;17,800;-32,090653;-52,175303
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;17,801;-32,090653;-52,175303;18,000;-32,090281;-52,176798
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;18,001;-32,090281;-52,176798;18,200;-32,089803;-52,179058
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;18,201;-32,089803;-52,179058;18,400;-32,089326;-52,181184
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;18,401;-32,089326;-52,181184;18,600;-32,088862;-52,183327
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;18,601;-32,088862;-52,183327;18,800;-32,088509;-52,185479
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;18,801;-32,088509;-52,185479;19,000;-32,088068;-52,187227
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;19,001;-32,088068;-52,187227;19,200;-32,087573;-52,189300
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;19,201;-32,087573;-52,189300;19,400;-32,087097;-52,191462
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;19,401;-32,087097;-52,191462;19,600;-32,086627;-52,193569
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;19,601;-32,086627;-52,193569;19,800;-32,086164;-52,195716
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;19,801;-32,086164;-52,195716;20,000;-32,085867;-52,197461
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;20,001;-32,085867;-52,197461;20,200;-32,085988;-52,199405
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;20,201;-32,085988;-52,199405;20,400;-32,086546;-52,201400
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;20,401;-32,086546;-52,201400;20,600;-32,087081;-52,203492
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;20,601;-32,087081;-52,203492;20,800;-32,087515;-52,205595
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;20,801;-32,087515;-52,205595;21,000;-32,087987;-52,207484
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;21,001;-32,087987;-52,207484;21,200;-32,088499;-52,209563
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;21,201;-32,088499;-52,209563;21,400;-32,089010;-52,211657
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;21,401;-32,089010;-52,211657;21,600;-32,089219;-52,213789
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;21,601;-32,089219;-52,213789;21,800;-32,089146;-52,216069
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;21,801;-32,089146;-52,216069;22,000;-32,088964;-52,217993
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;22,001;-32,088964;-52,217993;22,200;-32,088764;-52,220178
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;22,201;-32,088764;-52,220178;22,400;-32,088503;-52,222678
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;22,401;-32,088503;-52,222678;22,600;-32,088277;-52,224838
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;22,601;-32,088277;-52,224838;22,800;-32,088070;-52,226888
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;22,801;-32,088070;-52,226888;23,000;-32,087918;-52,228475
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;23,001;-32,087918;-52,228475;23,200;-32,087678;-52,230608
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;23,201;-32,087678;-52,230608;23,400;-32,087450;-52,232864
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;23,401;-32,087450;-52,232864;23,600;-32,086964;-52,235271
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;23,601;-32,086964;-52,235271;23,800;-32,086211;-52,237077
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;23,801;-32,086211;-52,237077;24,000;-32,085455;-52,238629
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;24,001;-32,085455;-52,238629;24,200;-32,084490;-52,240578
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;24,201;-32,084490;-52,240578;24,400;-32,083458;-52,242681
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;24,401;-32,083458;-52,242681;24,600;-32,082443;-52,244775
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;24,601;-32,082443;-52,244775;24,800;-32,081692;-52,246549
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;24,801;-32,081692;-52,246549;25,000;-32,081432;-52,247929
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;25,001;-32,081432;-52,247929;25,200;-32,081143;-52,250207
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;25,201;-32,081143;-52,250207;25,400;-32,080837;-52,252404
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;25,401;-32,080837;-52,252404;25,600;-32,079868;-52,254474
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;25,601;-32,079868;-52,254474;25,800;-32,078682;-52,256131
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;25,801;-32,078682;-52,256131;26,000;-32,077839;-52,257353
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;26,001;-32,077839;-52,257353;26,200;-32,076631;-52,259077
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;26,201;-32,076631;-52,259077;26,400;-32,075397;-52,260640
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;26,401;-32,075397;-52,260640;26,600;-32,073597;-52,262104
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;26,601;-32,073597;-52,262104;26,800;-32,072105;-52,263039
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;26,801;-32,072105;-52,263039;27,000;-32,070817;-52,263836
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;27,001;-32,070817;-52,263836;27,200;-32,069236;-52,264802
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;27,201;-32,069236;-52,264802;27,400;-32,067561;-52,265848
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;27,401;-32,067561;-52,265848;27,600;-32,065824;-52,266920
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;27,601;-32,065824;-52,266920;27,800;-32,064167;-52,267949
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;27,801;-32,064167;-52,267949;28,000;-32,062818;-52,268783
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;28,001;-32,062818;-52,268783;28,200;-32,061142;-52,269818
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;28,201;-32,061142;-52,269818;28,400;-32,059479;-52,270856
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;28,401;-32,059479;-52,270856;28,600;-32,057837;-52,271847
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;28,601;-32,057837;-52,271847;28,800;-32,056210;-52,272848
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;28,801;-32,056210;-52,272848;29,000;-32,054849;-52,273695
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;29,001;-32,054849;-52,273695;29,200;-32,053218;-52,274667
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;29,201;-32,053218;-52,274667;29,400;-32,051503;-52,275753
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;29,401;-32,051503;-52,275753;29,600;-32,049912;-52,276739
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;29,601;-32,049912;-52,276739;29,800;-32,048330;-52,277696
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;29,801;-32,048330;-52,277696;30,000;-32,046882;-52,278605
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;30,001;-32,046882;-52,278605;30,200;-32,045182;-52,279667
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;30,201;-32,045182;-52,279667;30,400;-32,043490;-52,280701
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;30,401;-32,043490;-52,280701;30,600;-32,041684;-52,281793
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;30,601;-32,041684;-52,281793;30,800;-32,040196;-52,282729
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;30,801;-32,040196;-52,282729;31,000;-32,038859;-52,283548
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;31,001;-32,038859;-52,283548;31,200;-32,037358;-52,284470
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;31,201;-32,037358;-52,284470;31,400;-32,035741;-52,285494
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;31,401;-32,035741;-52,285494;31,600;-32,034047;-52,286514
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;31,601;-32,034047;-52,286514;31,800;-32,032330;-52,287472
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;31,801;-32,032330;-52,287472;32,000;-32,030656;-52,287834
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;32,001;-32,030656;-52,287834;32,200;-32,028827;-52,287834
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;32,201;-32,028827;-52,287834;32,400;-32,026896;-52,287813
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;32,401;-32,026896;-52,287813;32,600;-32,024837;-52,287860
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;32,601;-32,024837;-52,287860;32,800;-32,023010;-52,287878
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;32,801;-32,023010;-52,287878;33,000;-32,021693;-52,287906
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;33,001;-32,021693;-52,287906;33,200;-32,019873;-52,287943
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;33,201;-32,019873;-52,287943;33,400;-32,017982;-52,287962
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;33,401;-32,017982;-52,287962;33,600;-32,015891;-52,287982
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;33,601;-32,015891;-52,287982;33,800;-32,014173;-52,288002
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;33,801;-32,014173;-52,288002;34,000;-32,012695;-52,288033
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;34,001;-32,012695;-52,288033;34,200;-32,010873;-52,288062
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;34,201;-32,010873;-52,288062;34,400;-32,009090;-52,288081
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;34,401;-32,009090;-52,288081;34,600;-32,006945;-52,288126
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;34,601;-32,006945;-52,288126;34,800;-32,005068;-52,288144
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;34,801;-32,005068;-52,288144;35,000;-32,003674;-52,288155
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;35,001;-32,003674;-52,288155;35,200;-32,001385;-52,288170
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;35,201;-32,001385;-52,288170;35,400;-31,999598;-52,288393
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;35,401;-31,999598;-52,288393;35,600;-31,997875;-52,288986
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;35,601;-31,997875;-52,288986;35,800;-31,996501;-52,289586
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;35,801;-31,996501;-52,289586;36,000;-31,995696;-52,289945
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;36,001;-31,995696;-52,289945;36,200;-31,993944;-52,290652
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;36,201;-31,993944;-52,290652;36,400;-31,991704;-52,291599
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;36,401;-31,991704;-52,291599;36,600;-31,989425;-52,292530
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;36,601;-31,989425;-52,292530;36,800;-31,987815;-52,293201
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;36,801;-31,987815;-52,293201;37,000;-31,986605;-52,293704
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;37,001;-31,986605;-52,293704;37,200;-31,984704;-52,294593
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;37,201;-31,984704;-52,294593;37,400;-31,982786;-52,295455
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;37,401;-31,982786;-52,295455;37,600;-31,981004;-52,296050
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;37,601;-31,981004;-52,296050;37,800;-31,979120;-52,296676
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;37,801;-31,979120;-52,296676;38,000;-31,977660;-52,297197
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;38,001;-31,977660;-52,297197;38,200;-31,975796;-52,297996
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;38,201;-31,975796;-52,297996;38,400;-31,974261;-52,298635
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;38,401;-31,974261;-52,298635;38,600;-31,972255;-52,299471
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;38,601;-31,972255;-52,299471;38,800;-31,970798;-52,300098
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;38,801;-31,970798;-52,300098;39,000;-31,969359;-52,300673
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;39,001;-31,969359;-52,300673;39,200;-31,967763;-52,301336
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;39,201;-31,967763;-52,301336;39,400;-31,965921;-52,302135
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;39,401;-31,965921;-52,302135;39,600;-31,964294;-52,302806
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;39,601;-31,964294;-52,302806;39,800;-31,962582;-52,303541
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;39,801;-31,962582;-52,303541;40,000;-31,960799;-52,304277
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;40,001;-31,960799;-52,304277;40,200;-31,958973;-52,305008
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;40,201;-31,958973;-52,305008;40,400;-31,957399;-52,305755
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;40,401;-31,957399;-52,305755;40,600;-31,955554;-52,306488
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;40,601;-31,955554;-52,306488;40,800;-31,953707;-52,307219
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;40,801;-31,953707;-52,307219;41,000;-31,952442;-52,307740
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;41,001;-31,952442;-52,307740;41,200;-31,950677;-52,308465
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;41,201;-31,950677;-52,308465;41,400;-31,948847;-52,309200
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;41,401;-31,948847;-52,309200;41,600;-31,947092;-52,309596
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;41,601;-31,947092;-52,309596;41,800;-31,945184;-52,309984
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;41,801;-31,945184;-52,309984;42,000;-31,943615;-52,310191
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;42,001;-31,943615;-52,310191;42,200;-31,941915;-52,310486
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;42,201;-31,941915;-52,310486;42,400;-31,940111;-52,310828
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;42,401;-31,940111;-52,310828;42,600;-31,938059;-52,311236
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;42,601;-31,938059;-52,311236;42,800;-31,936248;-52,311538
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;42,801;-31,936248;-52,311538;43,000;-31,934427;-52,311786
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;43,001;-31,934427;-52,311786;43,200;-31,932662;-52,312116
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;43,201;-31,932662;-52,312116;43,400;-31,930823;-52,312440
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;43,401;-31,930823;-52,312440;43,600;-31,928876;-52,312788
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;43,601;-31,928876;-52,312788;43,800;-31,927271;-52,313069
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;43,801;-31,927271;-52,313069;44,000;-31,925797;-52,313315
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;44,001;-31,925797;-52,313315;44,200;-31,924251;-52,313566
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;44,201;-31,924251;-52,313566;44,400;-31,922260;-52,313945
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;44,401;-31,922260;-52,313945;44,600;-31,920316;-52,314251
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;44,601;-31,920316;-52,314251;44,800;-31,918652;-52,314559
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;44,801;-31,918652;-52,314559;45,000;-31,916873;-52,314856
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;45,001;-31,916873;-52,314856;45,200;-31,914933;-52,315206
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;45,201;-31,914933;-52,315206;45,400;-31,913051;-52,315543
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;45,401;-31,913051;-52,315543;45,600;-31,911272;-52,315828
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;45,601;-31,911272;-52,315828;45,800;-31,909511;-52,316133
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;45,801;-31,909511;-52,316133;46,000;-31,908022;-52,316394
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;46,001;-31,908022;-52,316394;46,200;-31,906173;-52,316696
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;46,201;-31,906173;-52,316696;46,400;-31,904407;-52,317007
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;46,401;-31,904407;-52,317007;46,600;-31,902529;-52,317341
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;46,601;-31,902529;-52,317341;46,800;-31,900785;-52,317649
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;46,801;-31,900785;-52,317649;47,000;-31,899083;-52,317947
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;47,001;-31,899083;-52,317947;47,200;-31,897398;-52,318241
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;47,201;-31,897398;-52,318241;47,400;-31,895593;-52,318499
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;47,401;-31,895593;-52,318499;47,600;-31,893722;-52,318845
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;47,601;-31,893722;-52,318845;47,800;-31,891851;-52,319164
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;47,801;-31,891851;-52,319164;48,000;-31,890147;-52,319475
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;48,001;-31,890147;-52,319475;48,200;-31,888536;-52,319738
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;48,201;-31,888536;-52,319738;48,400;-31,886789;-52,320055
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;48,401;-31,886789;-52,320055;48,600;-31,884769;-52,320373
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;48,601;-31,884769;-52,320373;48,800;-31,882952;-52,320696
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;48,801;-31,882952;-52,320696;49,000;-31,881237;-52,321036
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;49,001;-31,881237;-52,321036;49,200;-31,879426;-52,321298
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;49,201;-31,879426;-52,321298;49,400;-31,877601;-52,321652
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;49,401;-31,877601;-52,321652;49,600;-31,875680;-52,321981
ECOSUL;1996;BR-392/RS;Marginal;Decrescente;49,601;-31,875680;-52,321981;49,800;-31,873944;-52,322242
